,id,text,created_at,retweets,replies,likes,lang,score,norm_score,politican,rank,links,classification category,classification source,open in twitter [yes/no],verified from twitter only [yes/no],translated_text,toxicity score,inflammatory score
4554,1527783926424403968,"بنی گالا میں موجود پاکستان تحریکِ انصاف کے پر امن کارکنان کو تلاشی اور سرچ آپریشن کی آڑ میں ہراساں کرنے کی شدید مذمت کرتا ہوں، کرائم منسٹر @CMShehbaz اور پوری امپورٹڈ فاشسٹ حکومت جان لے کہ ان گھٹیا حرکتوں سے عوام میں تم سب کے لیے نفرت مزید بڑھ گئی ہے۔ 
#امپورٹڈ__حکومت__نامنظور https://t.co/wTPAvihH2s",2022-05-20T22:50:47.000Z,1807,117,3882,ur,1858.021412037037,0.03389528092188852,QasimKhanSuri,avg 10%,https://t.co/wTPAvihH2s,mainstream media,ary news,yes,yes,"I strongly condemn the harassment of the peaceful workers of Pakistan Tehreek-e-Insaf in Bani Gala under the guise of search and search operation. Crime Minister @CMShehbaz and the entire imported fascist government should know that these despicable acts are hated by all of you in the public. has increased further.
#imported__government__disapproved https://t.co/wTPVihH2s",0.32712606,0.76877165
4555,1550871416878284800,RT @ameerabbas84: PMLN نے بھرپور عدلیہ مخالف مہم چلا دی ہے۔ یہ سپریم کورٹ کو فیصلے سے پہلے ہی دباو میں لانا چاہتے ہیں۔آپ پروپیگنڈہ کی انتہا…,2022-07-23T15:52:14.000Z,2529,0,0,ur,1858.697916666667,0.03390762217604076,QasimKhanSuri,avg 10%,,,,,,RT @ameerabbas84: PMLN has launched a vigorous anti-judiciary campaign. They want to bring the Supreme Court under pressure before the decision. You are the end of propaganda...,0.11192002,0.65005016
4556,1540071240626589705,"بھیک مانگنے کی نئی تکنیک۔
#RegimeChangeOperation https://t.co/yufpeCIcmI",2022-06-23T20:36:11.000Z,1726,339,4123,ur,1859.84837962963,0.03392860969807211,QasimKhanSuri,avg 10%,https://t.co/yufpeCIcmI,social media,tiktok,yes,yes,"New begging techniques.
#RegimeChangeOperation https://t.co/yufpeCIcmI",0.019351736,0.19967039
4557,1518944927819997184,RT @FarooquiJameel: Exclusive &amp; the hottest National Debate with the Former Dy.Speaker NA Mr. @QasimKhanSuri on its way soon only on @BOLNE…,2022-04-26T13:27:46.000Z,2532,0,0,en,1860.902777777778,0.03394784474089965,QasimKhanSuri,avg 10%,,,,,,RT @FarooquiJameel: Exclusive &amp; the hottest National Debate with the Former Dy.Speaker NA Mr. @QasimKhanSuri on its way soon only on @BOLNE…,0.017466826,0.20055024
4558,1548455836086808581,"بَلِ اللّهُ مَوْلاَكُمْ وَهُوَ خَيْرُ النَّاصِرِينَ

بلکہ اللہ تمہارا مولیٰ ہے اور وہ سب سے بہتر مدد فرمانے والا ہے۔

(سورۃ آل عِمْرَان، 3 : 150)",2022-07-16T23:53:34.000Z,1352,96,6509,ur,1868.972800925926,0.03409506355112461,QasimKhanSuri,avg 10%,,,,,,"But Allah is your Lord, and He is the Good of the Christians.

Rather, Allah is your Lord and He is the Best Helper.

(Surat al-Imran, 3:150)",0.04785245,0.6493195
4559,1540616666819723264,"پی پی 127جھنگ سے ضمنی انتخابات میں پی ٹی آئی کے امیدوار مہر محمد نواز بھروانہ کی الیکشن کمپین میں چیئرمین تحریک انصاف عمران خان صاحب کی ہدایت پر اور پیر قاسم سیالوی کی خصوصی دعوت پر  اپنے چھوٹے بھائی صابر خان ناصر کے ساتھ جھنگ روانہ
#امپورٹڈ__حکومت___نامنظور https://t.co/RWnoUgjPk1",2022-06-25T08:43:31.000Z,1237,191,7060,ur,1870.063078703704,0.03411495313437767,QasimKhanSuri,avg 10%,https://t.co/RWnoUgjPk1,social media,twitter,yes,yes,"PP 127 In the election campaign of PTI candidate Mehr Muhammad Nawaz Bharwana in the by-elections from Jhang, on the instructions of Tehreek-e-Insaf Chairman Imran Khan and on the special invitation of Pir Qasim Sialvi, he left for Jhang with his younger brother Sabir Khan Nasir.
#Imported__Government___Disapproved https://t.co/RWnoUgjPk1",0.102192536,0.12919073
4560,1516399285176209411,RT @ShireenMazari1: And that is what the US &amp; their local abettors sought in US regime change conspiracy - a bunch of crooks dependent on e…,2022-04-19T12:52:17.000Z,2550,0,0,en,1874.131944444445,0.03418918013005296,QasimKhanSuri,avg 10%,,,,,,RT @ShireenMazari1: And that is what the US &amp; their local abettors sought in US regime change conspiracy - a bunch of crooks dependent on e…,0.37751234,0.62854105
4561,1548802140323323905,"There is always light in the midst of the Darkness, even if it's only a pinpoint in the distance. And when it seems as if there isn't, it's just an illusion. Just a lie that the Darkness wants you to believe.
#BlackDay #25thMarch
#ہوگئی_انصاف_کی_جیت https://t.co/4pDAeiq09B",2022-07-17T22:49:40.000Z,1681,96,4769,en,1880.182291666667,0.03429955464858304,QasimKhanSuri,avg 10%,https://t.co/4pDAeiq09B,social media,twitter,yes,yes,"There is always light in the midst of the darkness, even if it's only a pinpoint in the distance. And when it seems as if there isn't, it's just an illusion. Just a lie that the Darkness wants you to believe.
#BlackDay #25thMarch
#Hogai_Insaf_Ki_Jeet https://t.co/4pDAeiq09B",0.1013248,0.37981212
4562,1525317110234173440,"سیالکوٹ جلسہ گاہ میں ریاستی اداروں نے امپورٹڈ کرپٹ و جرائم پیشہ حکومت کی سرپرستی میں پاکستان تحریکِ انصاف کے رہنماؤں اور کارکنان پر آنسو گیس کا استعمال شروع کر دیا ہے، عثمان ڈار اور کارکنان کو گرفتار کر لیا گیا ہے، حقیقی آزادی کی جنگ میں ہر بدمعاشی کا جواب دیا جائے گا۔ 
#Sialkot https://t.co/aV4vpUTO8v",2022-05-14T03:28:32.000Z,1929,191,3458,ur,1901.302662037037,0.03468484670293735,QasimKhanSuri,avg 10%,https://t.co/aV4vpUTO8v,social media,twitter,yes,yes,"In the Sialkot meeting place, the state institutions have started using tear gas on the leaders and workers of Pakistan Tehreek-e-Insaaf under the patronage of the imported corrupt and criminal government, Usman Dar and the workers have been arrested. Bullying will be answered.
#Sialkot https://t.co/aV4vpUTO8v",0.3140926,0.42804998
4563,1545138501955379200,"RT @CPJAsia: “Authorities must immediately release Khan and ensure that journalists can safely and freely comment on state institutions, in…",2022-07-07T20:11:40.000Z,2596,0,0,en,1907.939814814815,0.03480592612455587,QasimKhanSuri,avg 10%,,,,,,"RT @CPJAsia: “Authorities must immediately release Khan and ensure that journalists can safely and freely comment on state institutions, in…",0.015330595,0.18061654
4564,1520971456280395776,"A nation can survive its fools, and even the ambitious. But it cannot survive treason from within. An enemy at the gates is less formidable, for he is known and carries his banner openly. But the traitor moves amongst those within the gate freely, his sly whispers rustling 
(1/3)",2022-05-02T03:40:28.000Z,1638,127,5218,en,1912.190393518518,0.03488346805077333,QasimKhanSuri,avg 10%,,,,,,"A nation can survive its fools, and even the ambitious. But it cannot survive treason from within. An enemy at the gates is less formidable, for he is known and carries his banner openly. But the traitor moves among those within the gate freely, his sly whispers rustling
(1/3)",0.50759226,0.86173284
4565,1519944070378192896,RT @dswpti: حکومتی سرپرستی میں سرکاری غنڈوں کا قاسم خان سوری پر حملہ انتہائی قابل مذمت ہے جسے وہاں پر موجود عام عوام نے ناکام بنایا۔ ایک طر…,2022-04-29T07:38:00.000Z,2602,0,0,ur,1912.349537037037,0.03488637125427365,QasimKhanSuri,avg 10%,,,,,,RT @dswpti: The attack on Qasim Khan Suri by government goons under government patronage is highly condemnable which was foiled by the common people present there. a way…,0.28548008,0.6496769
4566,1528867493174882305,"تاریخ کی سیاہی چہروں پہ اپنے مَل کے
کرتے ہیں ہم غلامی____ آقا بدل بدل کے

#حقیقی_آزادی_مارچ 
#امپورٹڈ_حکومت_نامنظور",2022-05-23T22:36:30.000Z,1818,79,4342,ur,1922.030671296296,0.03506298104102543,QasimKhanSuri,avg 10%,,,,,,"The ink of history on the faces of their wealth
We do slavery ____ masters in turn

#Real_Freedom_March
#imported_government_disapproved",0.1641865,0.5680319
4567,1532131622929084416,"امپورٹڈ حکومت آہستہ آہستہ سب کچھ تسلیم کر لے گی اور پھر رجیم چینج کے تمام کرداروں کو بھی خود ہی بے نقاب کر دے گی۔ 
#امپورٹڈ_حکومت_نامنظور https://t.co/5VCGD6iplC",2022-06-01T22:46:59.000Z,2043,43,3134,ur,1922.536458333333,0.03507220794960461,QasimKhanSuri,avg 10%,https://t.co/5VCGD6iplC,social media,twitter,yes,no,"The imported government will gradually admit everything and then expose all the characters of the regime change itself.
#imported_government_disapproved https://t.co/5VCGD6iplC",0.02249265,0.26153603
4568,1518031500536520706,"أَتَى أَمْرُ اللّهِ فَلاَ تَسْتَعْجِلُوهُ سُبْحَانَهُ وَتَعَالَى عَمَّا يُشْرِكُونَ

اللہ کا وعدہ (قریب) آپہنچا سو تم اس کے چاہنے میں عجلت نہ کرو۔ وہ پاک ہے اور وہ ان چیزوں سے برتر ہے جنہیں کفار (اس کا) شریک ٹھہراتے ہیں۔

(سورۃ النَّحْل، 16 : 1)",2022-04-24T00:58:08.000Z,1643,84,5379,ur,1931.502893518518,0.03523577971336407,QasimKhanSuri,avg 10%,,,,,,"Allah's command has come, so do not hasten Him.

Allah's promise is (close) to you, so don't be in a hurry to love him. Pure is He and He is superior to that which the disbelievers associate (with Him).

(Surat al-Nahl, 16:1)",0.056758508,0.8132973
4569,1528714513729478657,"ہم لے کے رہیں گے آزادی ✊

چیئرمین پاکستان تحریکِ انصاف عمران خان بغیر کسی سیکورٹی اور پروٹوکول کے پشاور کے بازاروں میں آزادی مارچ کیلئے خود کمپین کر رہے ہیں۔

#حقیقی_آزادی_مارچ
#امپورٹڈ__حکومت___نامنظور https://t.co/N8XjJeQnzs",2022-05-23T12:28:36.000Z,1718,165,4934,ur,1938.38599537037,0.03536134590402853,QasimKhanSuri,avg 10%,https://t.co/N8XjJeQnzs,social media,twitter,yes,yes,"We will take freedom

Chairman Pakistan Tehreek-e-Insaf Imran Khan is campaigning for Azadi March in the markets of Peshawar without any security or protocol.

#Real_Freedom_March
#Imported__Government___Disapproved https://t.co/N8XjJeQnzs",0.04711028,0.197243
4570,1546973603064938496,RT @ShireenMazari1: India's joy over SS as CrimeMinister - another aim of US regime change conspiracy being fulfilled. Kashmir being pushed…,2022-07-12T21:43:43.000Z,2641,0,0,en,1941.012731481482,0.03540926459743916,QasimKhanSuri,avg 10%,,,,,,RT @ShireenMazari1: India's joy over SS as Crime Minister - another aim of US regime change conspiracy being fulfilled. Kashmir being pushed…,0.15600902,0.54361814
4571,1523706902756028419,"شکریہ پنجاب پولیس۔ 

#MarchAgainstlmportedGovt #امپورٹڈ__حکومت__نامنظور https://t.co/yZNZ08WWun",2022-05-09T16:50:09.000Z,1748,146,4828,ur,1943.869212962963,0.03546137446099388,QasimKhanSuri,avg 10%,https://t.co/yZNZ08WWun,social media,twitter,yes,no,"Thank you Punjab Police.

#MarchAgainstlmportedGovt #imported__govt__disapproved https://t.co/yZNZ08WWun",0.032391842,0.23333003
4572,1511482615144013829,"Scenes from F9 Park.

#PakistanAgainstTraitors https://t.co/SKdLGTFA3w",2022-04-05T23:15:12.000Z,953,406,9091,en,1958.983217592593,0.03573709433669454,QasimKhanSuri,avg 10%,https://t.co/SKdLGTFA3w,social media,twitter,yes,yes,"Scenes from F9 Park.

#PakistanAgainstTraitors https://t.co/SKdLGTFA3w",0.19599396,0.07713963
4573,1525354105740435456,RT @ShireenMazari1: My message to Imported Govt's  henchmen - hoodlums and cowards! #SialkotFightsBack #امپورٹڈ__حکومت__نامنظور https://t.c…,2022-05-14T05:55:33.000Z,2669,0,0,en,1961.591435185185,0.03578467520278876,QasimKhanSuri,avg 10%,https://t.c,unknown,incomplete url,na,na,RT @ShireenMazari1: My message to Imported Govt's henchmen - hoodlums and cowards! #SialkotFightsBack #Imported__Government__Disapproved https://t.c…,0.4269174,0.49515662
4574,1529220573112733696,"RT @PTIofficial: ""اگر میں اسلام آباد پہنچ سکتی ہو تو آپ سب کیوں نہیں آپ تو میرے سے بہت بڑے ہیں"" @OfficialShehr 

#حقیقی_آزادی_مارچ https://…",2022-05-24T21:59:30.000Z,2672,0,0,ur,1963.796296296296,0.03582489776764765,QasimKhanSuri,avg 10%,,,,,,"RT @PTIofficial: ""If I can reach Islamabad why not all of you, you are much bigger than me"" @OfficialShehr

#Real_Freedom_March https://…",0.058490243,0.24711785
4575,1524914051540713494,"وُہی مُردہ سے زندہ کو نکالتا ہے اور زندہ سے مُردہ کو نکالتا ہے اور زمین کو اس کی مُردنی کے بعد زندہ و شاداب فرماتا ہے، اور تم (بھی) اسی طرح (قبروں سے) نکالے جاؤ گے

(سورۃ الرُّوْم، 30 : 19)",2022-05-13T00:46:56.000Z,1560,59,6191,ur,1974.797453703703,0.03602558830779657,QasimKhanSuri,avg 10%,,,,,,"It is He who brings forth the living from the dead, and brings forth the dead from the living, and revives the earth after its death, and likewise you shall be brought forth (from the graves).

(Surat al-Rum, 30:19)",0.04760506,0.45667908
4576,1550568758330228737,"کوئٹہ
#اب_سازش_نہیں_چلے_گی https://t.co/aPI50pIU1e",2022-07-22T19:49:34.000Z,1802,65,4858,ur,1976.798032407407,0.03606208421507143,QasimKhanSuri,avg 10%,https://t.co/aPI50pIU1e,social media,twitter,yes,yes,"Quetta
#Now_the_conspiracy_will_not_go https://t.co/aPI50pIU1e",0.063423134,0.14656916
4577,1546496513559482374,"احسن اقبال تم ان چوروں کے جوتے پالش کرتے ہو، تمہیں جدھر بھی پاکستانی ملے گا وہ چور اور غدار ہی کہے گا۔ ~ عمران خان
#PakistanUnderFascism
#امپورٹڈ_حکومت_نامنظور https://t.co/Z6BxnhUTHb",2022-07-11T14:07:56.000Z,1825,120,4767,ur,1988.931134259259,0.03628342444993531,QasimKhanSuri,avg 10%,https://t.co/Z6BxnhUTHb,social media,twitter,yes,yes,"Ahsan Iqbal, you polish the shoes of these thieves, wherever you find Pakistanis, they will call you thieves and traitors. ~ Imran Khan
#PakistanUnderFascism
#imported_government_disapproved https://t.co/Z6BxnhUTHb",0.47886392,0.6517071
